time,gFx,gFy,gFz,TgF
22.127318221,0.0125,0.0146,1.0072,1.007
22.130345044,0.0046,0.0156,0.9993,0.999
22.133558117,0.0037,0.0200,1.0018,1.002
22.136125044,0.0115,0.0112,1.0008,1.001
22.138345044,0.0105,0.0102,1.0091,1.009
22.140705304,0.0017,0.0097,1.0077,1.008
22.143287283,0.0056,0.0014,1.0022,1.002
22.145443898,0.0046,0.0121,1.0052,1.005
22.147892648,0.0051,0.0068,1.0106,1.011
22.150777544,0.0076,0.0107,1.0061,1.006
22.153293585,0.0051,0.0151,1.0052,1.005
22.155716815,0.0056,0.0092,1.0013,1.001
22.158638794,0.0037,0.0034,0.9959,0.996
22.16049796,0.0105,0.0024,0.9949,0.995
22.16281895,0.0032,0.0078,0.9930,0.993
22.168026867,0.0061,0.0034,0.9949,0.995
22.168640044,0.0056,0.0092,0.9925,0.993
22.170741398,0.0090,0.0092,0.9959,0.996
22.172567179,0.0110,0.0087,0.9974,0.997
22.175491658,0.0129,0.0038,1.0032,1.003
22.177774888,0.0022,0.0126,1.0018,1.002
22.180171763,0.0129,0.0073,1.0096,1.010
22.182622023,0.0100,0.0087,1.0091,1.009
22.185196242,0.0027,0.0063,1.0106,1.011
22.188368585,0.0139,0.0073,0.9993,0.999
22.190417127,-0.0037,0.0102,1.0032,1.003
22.192978585,0.0046,0.0087,1.0027,1.003
22.195404471,0.0037,0.0117,1.0052,1.005
22.198027283,0.0002,0.0092,0.9969,0.997
22.201030877,0.0022,0.0151,1.0013,1.001
22.203496971,-0.0008,0.0131,0.9988,0.999
22.205942231,0.0007,0.0058,0.9978,0.998
22.208456033,0.0037,0.0048,0.9974,0.997
22.210500877,0.0056,0.0102,0.9993,0.999
22.21286546,0.0051,0.0126,1.0072,1.007
22.216402283,0.0056,0.0190,1.0013,1.001
22.218286815,0.0066,0.0151,1.0037,1.004
22.220907648,0.0066,0.0121,0.9978,0.998
22.223496033,0.0046,0.0068,0.9974,0.997
22.22632619,0.0066,0.0112,0.9998,1.000
22.227878325,0.0149,0.0146,0.9998,1.000
22.229945252,0.0115,0.0097,0.9988,0.999
22.232791398,0.0139,0.0121,1.0042,1.004
22.235737387,0.0071,0.0082,1.0022,1.002
22.238178117,0.0110,0.0092,1.0022,1.002
22.240850617,0.0056,0.0112,1.0086,1.009
22.243188637,0.0100,0.0121,1.0013,1.001
22.245112856,0.0085,0.0087,1.0032,1.003
22.247561242,0.0037,0.0087,1.0013,1.001
22.25089145,0.0046,0.0131,1.0116,1.012
22.253891762,-0.0037,0.0161,1.0066,1.007
22.255899419,0.0061,0.0097,0.9969,0.997
22.258473742,0.0032,0.0068,1.0027,1.003
22.26065171,0.0032,0.0126,0.9954,0.995
22.263021502,-0.0013,0.0087,0.9998,1.000
22.270449419,0.0027,0.0053,1.0066,1.007
22.27129119,0.0085,0.0087,0.9954,0.995
22.271539471,0.0076,0.0082,0.9983,0.998
22.273530044,0.0115,0.0156,1.0037,1.004
22.277241294,0.0066,0.0038,1.0042,1.004
22.277517127,0.0066,0.0068,1.0072,1.007
22.280900981,0.0125,0.0053,1.0086,1.009
22.286171346,0.0134,0.0048,0.9959,0.996
22.287193585,0.0081,0.0048,0.9983,0.998
22.288863846,0.0095,0.0068,0.9983,0.998
22.290889158,0.0105,0.0063,0.9993,0.999
22.292621919,0.0105,0.0112,1.0042,1.004
22.294817908,0.0042,0.0078,0.9949,0.995
22.297246606,0.0042,0.0024,0.9978,0.998
22.300462283,0.0120,0.0092,1.0037,1.004
22.303155096,0.0085,0.0068,0.9964,0.996
22.30543046,0.0042,0.0063,0.9969,0.997
22.307413742,0.0076,0.0112,1.0027,1.003
22.309845512,0.0046,0.0121,1.0096,1.010
22.312379887,0.0046,0.0107,1.0037,1.004
22.315818377,0.0007,0.0156,1.0022,1.002
22.31816994,0.0090,0.0058,0.9939,0.994
22.320807752,0.0081,0.0097,0.9993,0.999
22.323310669,0.0081,0.0053,0.9983,0.998
22.326144783,0.0061,0.0112,0.9993,0.999
22.328093742,0.0115,0.0092,1.0013,1.001
22.330940981,0.0032,0.0136,0.9974,0.997
22.334999002,0.0076,0.0126,1.0106,1.011
22.336098169,0.0022,0.0121,1.0018,1.002
22.339571762,0.0100,0.0151,1.0022,1.002
22.340865981,0.0100,0.0087,1.0077,1.008
22.343621606,0.0085,0.0073,1.0022,1.002
22.345319002,0.0076,0.0063,0.9978,0.998
22.347867283,0.0090,0.0156,1.0008,1.001
22.35091744,0.0085,0.0063,0.9974,0.997
22.353301971,0.0056,0.0170,1.0018,1.002
22.355565825,0.0071,0.0029,1.0022,1.002
22.358164106,0.0012,0.0117,0.9998,1.000
22.360378221,0.0095,0.0156,1.0047,1.005
22.363433846,0.0076,0.0112,1.0047,1.005
22.367535408,0.0012,0.0126,1.0082,1.008
22.36840895,0.0061,0.0063,0.9988,0.999
22.370918585,0.0012,0.0053,1.0052,1.005
22.373014419,0.0032,0.0102,0.9983,0.998
22.376840512,0.0090,0.0063,1.0008,1.001
22.377794315,0.0081,0.0073,1.0077,1.008
22.380692856,0.0027,0.0121,1.0008,1.001
22.382973794,0.0076,0.0053,1.0003,1.000
22.385446919,0.0046,0.0151,0.9998,1.000
22.387840044,0.0129,0.0078,0.9998,1.000
22.390298533,0.0125,0.0136,0.9974,0.998
22.392613273,0.0120,0.0073,1.0018,1.002
22.395255721,0.0090,0.0112,0.9959,0.996
22.397841919,0.0081,0.0038,1.0057,1.006
22.400524002,0.0046,0.0068,1.0037,1.004
22.402991554,0.0056,0.0087,1.0013,1.001
22.405866346,0.0042,0.0107,1.0008,1.001
22.408543533,0.0090,0.0073,1.0008,1.001
22.411280408,0.0012,0.0165,1.0037,1.004
22.412897908,0.0037,0.0185,0.9969,0.997
22.416074106,0.0056,0.0165,0.9978,0.998
22.420689262,0.0164,0.0141,1.0047,1.005
22.421016398,0.0628,0.0058,1.0423,1.044
22.4232877,0.0408,-0.0001,0.9993,1.000
22.425831919,0.0413,-0.0020,0.9593,0.960
22.430375044,0.0012,0.0117,0.9432,0.943
22.430630304,-0.0203,0.0180,0.9485,0.949
22.432703429,-0.0213,0.0195,0.9847,0.985
22.435843117,0.0066,0.0068,1.0174,1.017
22.437873637,0.0369,0.0004,1.0321,1.033
22.440246294,0.0344,0.0107,1.0184,1.019
22.442494054,0.0247,0.0068,0.9988,0.999
22.444992492,0.0266,0.0038,0.9842,0.985
22.44827645,0.0164,-0.0025,0.9705,0.971
22.454060981,0.0002,-0.0001,0.9602,0.960
22.454405356,-0.0257,-0.0045,0.9602,0.961
22.455899835,-0.0882,0.0136,0.9568,0.961
22.457796554,-0.1249,0.0434,0.9978,1.007
22.460135721,-0.0218,0.0244,1.0648,1.065
22.4626102,0.0505,0.0136,1.1284,1.130
22.465063585,0.0300,0.0224,1.1362,1.137
22.467689262,-0.0320,0.0288,1.1000,1.101
22.47033145,-0.0364,0.0253,1.0482,1.049
22.472915356,0.0037,0.0126,1.0282,1.028
22.475123689,0.0364,0.0195,1.0018,1.003
22.477524627,0.0217,0.0278,0.9812,0.982
22.480040252,-0.0008,0.0175,0.9588,0.959
22.482721867,-0.0125,0.0053,0.9490,0.949
22.48528421,-0.0071,0.0034,0.9495,0.950
22.4879702,-0.0047,0.0068,0.9705,0.971
22.490596606,-0.0169,0.0126,0.9944,0.995
22.492498325,-0.0106,0.0063,0.9866,0.987
22.495026606,0.0090,-0.0093,0.9851,0.985
22.498328689,0.0193,-0.0220,0.9734,0.974
22.500462439,0.0222,-0.0245,0.9715,0.972
22.502830617,0.0193,-0.0118,0.9793,0.980
22.505424106,0.0173,-0.0030,0.9847,0.985
22.507575044,0.0134,0.0102,1.0042,1.004
22.509969314,0.0090,0.0068,1.0189,1.019
22.512551398,0.0090,0.0102,1.0331,1.033
22.516145929,-0.0110,0.0190,1.0443,1.045
22.518277752,0.0027,0.0273,1.0477,1.048
22.520663689,0.0095,0.0209,1.0370,1.037
22.523237752,0.0095,0.0248,1.0277,1.028
22.526232335,0.0134,0.0268,1.0130,1.013
22.527607335,0.0129,0.0195,0.9944,0.995
22.530183377,0.0164,0.0161,0.9851,0.985
22.532858742,0.0198,0.0151,0.9803,0.981
22.535431189,0.0183,0.0161,0.9817,0.982
22.537946346,0.0115,0.0087,0.9939,0.994
22.540098012,0.0125,0.0092,1.0111,1.011
22.542608481,0.0007,0.0038,1.0165,1.016
22.545067283,0.0051,0.0024,1.0233,1.023
22.548474835,0.0071,-0.0040,1.0150,1.015
22.550646189,-0.0008,-0.0010,1.0204,1.020
22.553188533,0.0012,-0.0035,0.9993,0.999
22.555956137,0.0012,-0.0113,0.9900,0.990
22.558575096,0.0042,0.0004,0.9812,0.981
22.560660252,0.0056,0.0117,0.9739,0.974
22.563333221,0.0085,0.0082,0.9812,0.981
22.566087231,0.0066,0.0082,0.9930,0.993
22.568394992,0.0056,0.0117,0.9944,0.995
22.571104575,0.0032,0.0170,1.0032,1.003
22.574832127,0.0090,0.0190,1.0145,1.015
22.577890512,0.0046,0.0161,1.0111,1.011
22.578594523,0.0149,0.0185,1.0130,1.013
22.583992752,0.0183,0.0165,1.0032,1.004
22.584659627,0.0100,0.0190,1.0022,1.002
22.587875981,0.0183,0.0165,1.0022,1.003
22.59657171,0.0115,0.0200,1.0037,1.004
22.597041971,0.0120,0.0151,1.0121,1.012
22.597286554,0.0105,0.0141,1.0145,1.015
22.597515252,0.0061,0.0087,1.0101,1.010
22.599956606,0.0046,0.0043,1.0096,1.010
22.601511137,0.0051,0.0073,1.0003,1.000
22.603562492,0.0100,0.0038,0.9925,0.993
22.609648377,0.0046,0.0068,1.0008,1.001
22.61002921,0.0056,0.0073,0.9930,0.993
22.61042296,0.0061,0.0038,0.9837,0.984
22.613091033,0.0085,0.0014,0.9939,0.994
22.615726814,0.0056,0.0043,0.9959,0.996
22.620587596,-0.0003,0.0073,0.9964,0.996
22.620947023,0.0046,0.0087,0.9895,0.990
22.623136867,0.0076,0.0126,1.0022,1.002
22.631236814,0.0027,0.0112,1.0042,1.004
22.631680877,0.0042,0.0126,0.9978,0.998
22.631835252,0.0125,0.0151,1.0022,1.002
22.634329367,0.0081,0.0112,1.0061,1.006
22.635749314,0.0110,0.0175,1.0027,1.003
22.638555721,0.0085,0.0151,0.9993,0.999
22.640750044,0.0085,0.0112,1.0096,1.010
22.643769523,0.0090,0.0156,1.0082,1.008
22.645370773,0.0090,0.0146,1.0150,1.015
22.648644419,0.0139,0.0097,1.0189,1.019
22.650798325,0.0081,0.0121,1.0061,1.006
22.652935929,0.0022,0.0121,1.0027,1.003
22.656238689,0.0022,0.0014,0.9964,0.996
22.658224314,0.0134,0.0024,0.9988,0.999
22.6606602,0.0071,0.0092,1.0037,1.004
22.663075304,0.0032,0.0048,0.9881,0.988
22.666276189,0.0017,0.0038,0.9915,0.992
22.669191971,0.0017,0.0034,0.9949,0.995
22.6714502,0.0095,0.0024,0.9934,0.993
22.674208481,0.0022,0.0092,0.9983,0.998
22.67561921,-0.2568,0.0175,0.7379,0.782
22.678335564,-0.2881,0.0845,0.6583,0.723
22.683283637,-0.1151,0.0957,0.8752,0.888
22.684521866,0.1004,0.0581,1.1058,1.112
22.692980252,0.2631,0.0009,1.2324,1.260
22.693400252,0.3325,-0.0670,1.2759,1.320
22.693843533,0.2323,-0.1085,1.2285,1.255
22.694021241,0.0247,-0.0753,1.1102,1.113
22.695389314,-0.0867,-0.0269,1.0292,1.033
22.698000096,-0.0921,0.0043,0.9817,0.986
22.700869679,-0.0101,0.0283,0.9900,0.990
22.703648377,0.0476,0.0283,0.9871,0.989
22.706337544,0.0374,0.0336,0.9685,0.970
22.708038116,-0.0062,0.0219,0.9329,0.933
22.710757283,-0.0291,0.0078,0.9363,0.937
22.713421189,-0.0189,0.0014,0.9700,0.970
22.716777387,-0.0027,0.0097,0.9993,0.999
22.718780564,0.0090,0.0048,1.0248,1.025
22.722145616,0.0007,0.0043,1.0282,1.028
22.722691502,-0.0076,-0.0069,1.0027,1.003
22.725314158,-0.0003,0.0019,0.9939,0.994
22.727522908,-0.0032,0.0131,1.0077,1.008
22.730987179,-0.0008,0.0161,1.0194,1.020
22.733002231,-0.0042,0.0058,1.0003,1.000
22.735395044,-0.0023,0.0004,0.9925,0.992
22.737900148,-0.0032,-0.0010,0.9842,0.984
22.74013046,0.0105,0.0161,0.9925,0.993
22.742664991,0.0105,0.0146,0.9998,1.000
22.745114939,0.0129,0.0073,1.0027,1.003
22.74828171,0.0061,0.0048,0.9998,1.000
22.750582908,0.0061,0.0053,1.0072,1.007
22.753052127,0.0071,0.0121,1.0184,1.019
22.755691971,0.0139,0.0175,1.0140,1.014
22.757942179,0.0105,0.0078,1.0130,1.013
22.760371398,0.0100,0.0092,1.0082,1.008
22.762965773,0.0085,0.0058,1.0106,1.011
22.766264627,0.0051,0.0048,1.0106,1.011
22.768895877,0.0071,0.0102,1.0032,1.003
22.771024575,0.0110,0.0073,1.0066,1.007
22.773295564,-0.0008,0.0043,1.0072,1.007
22.775449002,0.0051,0.0121,1.0111,1.011
22.779862544,0.0012,0.0092,1.0027,1.003
22.784276814,0.0115,0.0102,1.0008,1.001
22.784990408,-0.0013,0.0058,1.0077,1.008
22.786993585,-0.0037,0.0034,1.0072,1.007
22.788465096,-0.0027,0.0053,1.0077,1.008
22.791344314,0.0081,0.0004,1.0072,1.007
22.793817231,0.0071,0.0136,1.0077,1.008
22.796444366,0.0007,0.0078,1.0052,1.005
22.799894314,0.0051,0.0038,1.0061,1.006
22.801571919,0.0129,0.0019,1.0106,1.011
22.803819679,0.0105,0.0097,1.0022,1.002
22.805560304,0.0134,0.0112,1.0042,1.004
22.807986241,0.0134,0.0146,1.0145,1.015
22.810408689,0.0042,0.0029,1.0057,1.006
22.8129477,0.0081,0.0165,1.0003,1.000
22.815748637,0.0056,0.0175,1.0174,1.018
22.818503012,0.0115,0.0092,1.0057,1.006
22.820769419,0.0051,0.0195,0.9993,1.000
22.823042856,0.0002,0.0141,1.0052,1.005
22.82565895,0.0037,0.0107,0.9988,0.999
22.827741294,0.0085,0.0126,0.9964,0.996
22.831113377,0.0095,0.0068,1.0057,1.006
22.833152127,0.0061,0.0092,1.0008,1.001
22.835901085,0.0090,0.0117,1.0003,1.000
22.838402231,-0.0018,0.0121,0.9964,0.996
22.840658533,0.0076,0.0053,1.0027,1.003
22.843087231,0.0071,0.0092,0.9969,0.997
22.845776866,0.0037,0.0141,0.9910,0.991
22.848246606,0.0095,0.0087,0.9954,0.995
22.851060252,0.0076,0.0131,0.9920,0.992
22.853619262,0.0081,0.0107,0.9881,0.988
22.856137335,0.0056,0.0146,1.0027,1.003
22.858499314,-0.0071,0.0107,0.9974,0.997
22.860833846,0.0085,0.0097,0.9939,0.994
22.864924991,0.0110,0.0229,0.9856,0.986
22.866567387,0.0071,0.0131,0.9851,0.985
22.869089575,0.0071,0.0151,0.9944,0.995
22.871584679,0.0105,0.0092,0.9905,0.991
22.87382645,0.0051,0.0141,1.0052,1.005
22.878045356,0.0066,0.0082,0.9983,0.998
22.878295252,0.0042,0.0102,1.0061,1.006
22.881791033,0.0022,0.0131,1.0091,1.009
22.883873377,0.0076,0.0092,0.9988,0.999
22.886307283,0.0090,0.0082,1.0106,1.011
22.888659002,0.0022,0.0063,1.0126,1.013
22.890948689,-0.0037,0.0117,1.0101,1.010
22.893305564,-0.0032,0.0082,1.0008,1.001
22.896249366,0.0110,0.0019,1.0022,1.002
22.899238168,0.0071,0.0112,1.0037,1.004
22.9014452,0.0032,0.0078,1.0018,1.002
22.90383395,0.0022,0.0112,1.0077,1.008
22.907102804,0.0100,0.0112,0.9895,0.990
22.910530096,0.0110,0.0121,0.9998,1.000
22.910948012,0.0042,0.0048,0.9988,0.999
22.914434887,0.0120,0.0048,1.0047,1.005
22.917306814,0.0037,0.0097,1.0008,1.001
22.918886814,0.0042,0.0092,1.0106,1.011
22.921373012,0.0144,0.0112,1.0101,1.010
22.923512023,0.0032,0.0156,1.0077,1.008
22.925550148,0.0076,0.0156,1.0018,1.002
22.927628898,0.0051,0.0121,0.9998,1.000
22.93109145,0.0012,0.0117,1.0116,1.012
22.933814991,0.0056,0.0048,1.0082,1.008
22.936484054,0.0002,0.0102,1.0096,1.010
22.939010668,0.0017,0.0175,1.0086,1.009
22.940921554,0.0027,0.0121,1.0057,1.006
22.943261814,0.0066,0.0068,1.0018,1.002
22.945796137,0.0134,0.0058,1.0013,1.001
22.948839002,0.0076,0.0078,1.0027,1.003
22.951447179,-0.0003,0.0058,1.0126,1.013
22.953781241,0.0002,0.0078,0.9974,0.997
22.956074366,0.0046,0.0092,0.9920,0.992
22.958722908,0.0100,0.0180,1.0008,1.001
22.960814731,0.0012,0.0058,0.9969,0.997
22.964322543,0.0061,0.0146,0.9974,0.997
22.966230773,0.0061,0.0121,0.9939,0.994
22.968474783,0.0032,0.0092,0.9974,0.997
22.971206971,0.0046,0.0107,0.9988,0.999
22.973597127,-0.0018,0.0136,1.0061,1.006
22.975759314,0.0027,0.0131,1.0013,1.001
22.979488325,0.0012,0.0082,1.0018,1.002
22.981341398,0.0115,0.0078,0.9934,0.994
22.984002491,0.0134,0.0063,1.0003,1.000
22.986577075,0.0144,0.0117,1.0022,1.002
22.988875981,0.0056,0.0058,1.0140,1.014
22.991035356,0.0056,0.0073,1.0003,1.000
22.99342546,0.0002,0.0068,0.9993,0.999
22.996147179,0.0076,0.0043,0.9998,1.000
22.999571033,-0.0023,0.0126,1.0022,1.002
23.001282127,0.0120,0.0078,0.9988,0.999
23.004020616,0.0051,0.0151,1.0022,1.002
23.00673671,0.0061,0.0082,1.0052,1.005
23.009238793,0.0042,0.0038,1.0072,1.007
23.01176671,0.0090,0.0058,0.9988,0.999
23.014676293,0.0007,0.0024,0.9959,0.996
23.016842543,0.0154,0.0117,1.0027,1.003
23.019376606,0.0037,0.0073,1.0077,1.008
23.021051554,0.0071,0.0063,1.0042,1.004
23.023312231,0.0125,0.0024,1.0052,1.005
23.025634731,0.0100,0.0146,1.0061,1.006
23.027911346,0.0022,0.0053,1.0037,1.004
23.031381606,0.0090,0.0053,0.9988,0.999
23.033986971,0.0071,0.0087,0.9974,0.997
23.036363898,0.0105,0.0034,1.0096,1.010
23.038868793,0.0129,0.0097,1.0155,1.016
23.04257171,0.0012,0.0146,1.0130,1.013
23.044162856,0.0046,0.0146,1.0022,1.002
23.047438898,0.0198,0.0087,0.9934,0.994
23.049409627,0.0051,0.0102,0.9959,0.996
23.051355043,0.0027,0.0121,1.0032,1.003
23.053980877,0.0090,0.0107,0.9959,0.996
23.056465148,0.0076,0.0073,1.0077,1.008
23.058762387,0.0071,0.0087,1.0022,1.002
23.061148429,0.0032,0.0092,0.9954,0.995
23.064062023,-0.0003,0.0078,1.0027,1.003
23.066586293,0.0022,0.0029,1.0013,1.001
23.068829991,0.0125,0.0126,0.9949,0.995
23.07212895,0.0120,0.0092,0.9969,0.997
23.074805304,0.0066,0.0082,0.9993,0.999
23.076093116,0.0085,0.0097,0.9949,0.995
23.078002491,0.0032,0.0107,1.0008,1.001
23.082492439,0.0149,0.0048,1.0042,1.004
23.083846658,0.0012,0.0053,1.0022,1.002
23.086767387,-0.0023,0.0078,1.0008,1.001
23.088448064,0.0017,0.0092,0.9993,0.999
23.091175304,0.0105,0.0112,1.0013,1.001
23.094234314,0.0032,0.0078,1.0022,1.002
23.097169523,0.0081,0.0053,0.9944,0.994
23.098877023,0.0129,0.0087,0.9959,0.996
23.101457804,0.0051,0.0014,1.0077,1.008
23.104040512,0.0046,0.0034,1.0027,1.003
23.10659296,0.0120,0.0092,1.0052,1.005
23.108383168,0.0061,0.0087,1.0042,1.004
23.110551241,0.0046,0.0097,1.0008,1.001
23.113303064,0.0007,0.0058,1.0072,1.007
23.116533273,0.0125,0.0034,1.0008,1.001
23.119214887,0.0042,0.0092,1.0066,1.007
23.121870668,0.0095,0.0048,1.0077,1.008
23.123749106,0.0120,0.0082,0.9983,0.998
23.125996658,0.0046,0.0082,0.9954,0.995
23.128251345,0.0046,0.0107,0.9998,1.000
23.131246241,0.0090,0.0082,0.9934,0.994
23.135497804,0.0115,0.0038,1.0008,1.001
23.136692439,0.0022,0.0097,0.9974,0.997
23.139152439,0.0149,0.0131,0.9930,0.993
23.141842908,0.0032,0.0097,1.0008,1.001
23.143974783,0.0007,0.0073,1.0037,1.004
23.147678168,0.0090,0.0107,1.0130,1.013
23.149284262,0.0100,0.0175,0.9954,0.996
23.152120981,0.0046,0.0029,1.0096,1.010
23.154918168,0.0046,0.0092,0.9974,0.997
23.156795877,0.0066,0.0078,1.0057,1.006
23.158800043,0.0046,0.0078,1.0052,1.005
23.161029002,0.0105,0.0038,1.0027,1.003
23.163752856,0.0061,0.0068,1.0061,1.006
23.166833325,0.0066,0.0092,1.0052,1.005
23.168630148,0.0061,0.0063,1.0042,1.004
23.171478429,0.0061,0.0102,1.0077,1.008
23.173493898,0.0134,0.0136,1.0061,1.006
23.176216241,0.0046,0.0038,0.9988,0.999
23.180755512,0.0120,0.0112,0.9969,0.997
23.181340825,0.0027,0.0092,1.0086,1.009
23.184078898,0.0032,0.0121,1.0022,1.002
23.186613273,0.0042,0.0043,1.0042,1.004
23.188840252,0.0066,0.0121,0.9998,1.000
23.191121345,0.0027,0.0063,0.9964,0.996
23.193600773,-0.0018,0.0107,1.0066,1.007
23.198697023,0.0066,0.0034,1.0018,1.002
23.1992602,0.0071,0.0073,0.9988,0.999
23.201821814,0.0046,0.0131,0.9983,0.998
23.204469731,0.0071,0.0107,0.9959,0.996
23.206844783,0.0110,0.0063,0.9978,0.998
23.211454679,0.0110,0.0170,0.9939,0.994
23.211757127,0.0071,0.0078,0.9983,0.998
23.218875668,0.0046,0.0097,1.0022,1.002
23.219346658,0.0085,0.0112,1.0042,1.004
23.219483845,0.0066,0.0068,1.0022,1.002
23.22102296,0.0056,0.0092,1.0072,1.007
23.223320877,0.0071,0.0078,1.0003,1.000
23.22583395,0.0032,0.0058,1.0032,1.003
23.228269887,0.0046,0.0087,1.0130,1.013
23.231098689,0.0056,0.0058,0.9993,0.999
23.235209731,0.0115,0.0112,1.0042,1.004
23.237055252,0.0007,0.0092,1.0018,1.002
23.239813325,0.0027,0.0082,1.0018,1.002
23.241299991,0.0061,0.0068,0.9934,0.993
23.24338072,0.0042,0.0097,0.9988,0.999
23.246315252,0.0105,0.0019,1.0052,1.005
23.248897491,0.0046,0.0121,1.0013,1.001
23.250870356,0.0042,0.0024,0.9998,1.000
23.259500668,0.0090,0.0068,0.9925,0.993
23.259782387,0.0051,0.0058,1.0032,1.003
23.259934262,0.0022,0.0082,1.0072,1.007
23.260771658,0.0090,0.0087,1.0022,1.002
23.264807439,0.0095,0.0038,1.0047,1.005
23.267083116,0.0071,0.0112,1.0116,1.012
23.272492335,0.0046,0.0038,1.0032,1.003
23.272789575,0.0076,0.0092,1.0022,1.002
23.274026189,0.0012,0.0097,1.0022,1.002
23.276221033,0.0105,0.0092,1.0061,1.006
23.278244054,0.0051,0.0141,0.9978,0.998
23.280842231,0.0090,0.0117,1.0013,1.001
23.284883429,0.0105,0.0097,1.0042,1.004
23.287305512,0.0032,0.0141,1.0027,1.003
23.28927947,0.0002,0.0038,0.9949,0.995
23.291340512,0.0061,0.0146,0.9983,0.998
23.294031554,0.0125,0.0087,0.9964,0.996
23.296658793,0.0056,0.0063,1.0013,1.001
23.29858697,0.0051,0.0043,1.0037,1.004
23.301268898,0.0037,0.0048,1.0008,1.001
23.303595043,0.0134,0.0058,1.0061,1.006
23.306982387,0.0085,0.0068,1.0061,1.006
23.308525512,0.0012,0.0068,1.0018,1.002
23.311366866,0.0095,0.0068,0.9998,1.000
23.314790356,-0.0027,0.0087,0.9998,1.000
23.316184106,0.0125,0.0048,1.0037,1.004
23.31856145,0.0027,0.0107,1.0013,1.001
23.320913325,0.0032,0.0107,1.0091,1.009
23.323535825,0.0056,0.0141,1.0111,1.011
23.325876241,0.0022,0.0190,1.0037,1.004
23.32833697,0.0120,0.0112,1.0018,1.002
23.331133585,0.0110,0.0121,1.0027,1.003
23.333489366,-0.0037,0.0078,0.9900,0.990
23.336138637,0.0022,0.0058,1.0077,1.008
23.338465616,0.0051,0.0058,1.0013,1.001
23.340913168,0.0115,0.0068,1.0111,1.011
23.343649575,0.0105,0.0087,1.0047,1.005
23.346121866,0.0090,0.0092,1.0022,1.002
23.348648064,0.0027,0.0146,0.9983,0.998
23.351294887,0.0046,0.0102,1.0077,1.008
23.353836241,0.0046,0.0112,1.0077,1.008
23.356488533,0.0037,0.0009,1.0027,1.003
23.358430147,0.0046,0.0068,1.0027,1.003
23.361261397,0.0027,0.0102,1.0008,1.001
23.364551762,0.0066,0.0078,0.9998,1.000
23.366431502,0.0017,0.0073,1.0008,1.001
23.368752439,0.0032,0.0146,0.9969,0.997
23.371384522,0.0046,0.0131,1.0052,1.005
23.373858689,0.0134,0.0092,1.0052,1.005
23.376965668,0.0085,0.0053,1.0066,1.007
23.378381293,0.0120,0.0029,1.0013,1.001
23.381507856,0.0100,0.0107,1.0061,1.006
23.384352335,0.0007,0.0117,1.0047,1.005
23.387708845,0.0002,0.0053,0.9969,0.997
23.389356606,0.0066,0.0058,1.0008,1.001
23.393026554,0.0071,0.0092,0.9978,0.998
23.393524731,0.0042,0.0078,0.9939,0.994
23.39761546,0.0076,0.0136,0.9978,0.998
23.398870825,0.0125,0.0126,0.9983,0.998
23.401033272,0.0085,0.0048,0.9954,0.995
23.403574627,0.0071,0.0121,0.9837,0.984
23.405855512,0.0110,0.0063,0.9978,0.998
23.408341814,0.0051,0.0038,0.9969,0.997
23.412123168,0.0110,0.0048,0.9974,0.997
23.413641762,0.0012,0.0078,0.9856,0.986
23.416584679,0.0071,-0.0005,1.0008,1.001
23.4186602,-0.0096,0.0209,1.0321,1.032
23.421638325,0.0017,0.0087,1.0384,1.038
23.423910512,0.0076,-0.0108,1.0135,1.014
23.426126137,0.0046,-0.0069,1.0032,1.003
23.429095356,0.0056,0.0214,0.9925,0.993
23.431904783,0.0139,0.0268,0.9910,0.991
23.433573272,0.0154,0.0136,0.9915,0.992
23.43612447,0.0095,-0.0005,0.9886,0.989
23.438551241,0.0042,0.0029,1.0047,1.005
23.441023897,0.0042,0.0043,1.0022,1.002
23.443634106,0.0085,0.0092,1.0037,1.004
23.446203429,0.0022,0.0082,1.0130,1.013
23.449220043,0.0085,0.0087,1.0082,1.008
23.450981293,-0.0037,0.0019,0.9978,0.998
23.453534366,-0.0008,0.0073,1.0003,1.000
23.455831762,0.0110,0.0151,0.9998,1.000
23.458229106,0.0125,0.0097,0.9974,0.997
23.460948116,0.0144,0.0048,0.9983,0.998
23.465218585,0.0095,0.0068,0.9988,0.999
23.4662427,0.0002,0.0073,1.0061,1.006
23.468519835,0.0042,0.0058,1.0140,1.014
23.470924106,0.0032,0.0102,1.0066,1.007
23.473464575,0.0037,0.0092,1.0086,1.009
23.475985981,0.0090,0.0048,1.0082,1.008
23.478199939,0.0037,0.0092,0.9974,0.997
23.481490356,0.0125,0.0058,1.0037,1.004
23.48429421,0.0042,0.0126,0.9969,0.997
23.48693145,0.0105,0.0112,0.9959,0.996
23.490772075,0.0144,0.0107,0.9930,0.993
23.491013585,0.0071,-0.0001,0.9978,0.998
23.494407022,0.0090,0.0097,0.9959,0.996
23.49639546,0.0051,0.0136,1.0042,1.004
23.499227804,0.0066,0.0087,0.9993,0.999
23.501443533,0.0090,0.0121,1.0013,1.001
23.504277856,0.0066,0.0102,0.9949,0.995
23.506983897,0.0056,0.0053,1.0018,1.002
23.508901762,0.0090,0.0117,0.9891,0.989
23.511791814,0.0037,0.0107,0.9993,0.999
23.515614627,0.0051,0.0048,0.9939,0.994
23.517077335,0.0012,0.0136,1.0022,1.002
